,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-10-03 16:00:00,82.29797514404434,0.7207739984589625,0.37408170520020156,59.286,519.0
2020-10-03 17:00:00,23.059976735226194,0.7940763338576513,0.10481807606920997,37.348,132.0
2020-10-03 18:00:00,1.2643516132119232,0.8210075410467034,0.005747052787326924,29.288,7.0
2020-10-03 19:00:00,0.0,,0.0,27.42,0.0
2020-10-03 20:00:00,0.0,,0.0,26.4,0.0
2020-10-03 21:00:00,0.0,,0.0,25.57,0.0
2020-10-03 22:00:00,0.0,,0.0,25.18,0.0
2020-10-03 23:00:00,0.0,,0.0,23.96,0.0
2020-10-04 00:00:00,0.0,,0.0,22.86,0.0
2020-10-04 01:00:00,0.0,,0.0,22.23,0.0
2020-10-04 02:00:00,0.0,,0.0,21.51,0.0
2020-10-04 03:00:00,0.0,,0.0,21.19,0.0
2020-10-04 04:00:00,0.0,,0.0,20.77,0.0
2020-10-04 05:00:00,0.0,,0.0,20.35,0.0
2020-10-04 06:00:00,0.0,,0.0,19.67,0.0
2020-10-04 07:00:00,31.788635729023873,0.8209874930016496,0.14449379876829033,29.293999999999997,176.0
2020-10-04 08:00:00,74.89349861450286,0.764999985847833,0.34042499370228574,46.05,445.0
2020-10-04 09:00:00,110.29435287639654,0.7091060362376016,0.5013379676199843,62.778000000000006,707.0
2020-10-04 10:00:00,132.14355319113008,0.6666509594951573,0.6006525145051367,75.484,901.0
2020-10-04 11:00:00,145.88397364975768,0.6345540393638872,0.6631089711352621,85.09,1045.0
2020-10-04 12:00:00,150.26575283141779,0.6192440156244037,0.6830261492337172,89.672,1103.0
2020-10-04 13:00:00,147.37032541872293,0.6196717072522199,0.6698651155396497,89.54400000000001,1081.0
2020-10-04 14:00:00,134.7794479683117,0.6394925411288276,0.6126338544014168,83.612,958.0
2020-10-04 15:00:00,114.9939268519155,0.6709880199084812,0.5226996675087069,74.186,779.0
2020-10-04 16:00:00,86.29427051540836,0.7131757893835401,0.3922466841609471,61.56,550.0
2020-10-04 17:00:00,13.40511570221866,0.8017413697499199,0.060932344100993914,35.054,76.0
2020-10-04 18:00:00,2.1592562483272477,0.8179000940633514,0.009814801128760217,30.218,12.0
2020-10-04 19:00:00,0.0,,0.0,27.97,0.0
2020-10-04 20:00:00,0.0,,0.0,26.76,0.0
2020-10-04 21:00:00,0.0,,0.0,25.82,0.0
2020-10-04 22:00:00,0.0,,0.0,25.39,0.0
2020-10-04 23:00:00,0.0,,0.0,24.57,0.0
2020-10-05 00:00:00,0.0,,0.0,23.97,0.0
2020-10-05 01:00:00,0.0,,0.0,22.95,0.0
2020-10-05 02:00:00,0.0,,0.0,22.01,0.0
2020-10-05 03:00:00,0.0,,0.0,21.35,0.0
2020-10-05 04:00:00,0.0,,0.0,20.74,0.0
2020-10-05 05:00:00,0.0,,0.0,20.26,0.0
2020-10-05 06:00:00,0.0,,0.0,20.03,0.0
2020-10-05 07:00:00,6.6911697595969235,0.8448446666157732,0.030414407998167834,22.154,36.0
2020-10-05 08:00:00,62.130370766754076,0.7779911190427508,0.28241077621251853,42.16199999999999,363.0
2020-10-05 09:00:00,108.38466578615163,0.7098812273130183,0.49265757175523467,62.546,694.0
2020-10-05 10:00:00,131.65867571768035,0.6664237483178799,0.5984485259894562,75.552,898.0
2020-10-05 11:00:00,145.8052052817019,0.6336050985646701,0.662750933098645,85.374,1046.0
2020-10-05 12:00:00,149.5603703854149,0.6191437753991343,0.6798198653882496,89.70200000000001,1098.0
2020-10-05 13:00:00,147.13193411498716,0.6186693049995255,0.6687815187044871,89.844,1081.0
2020-10-05 14:00:00,134.624519349208,0.6387574461435187,0.6119296334054909,83.832,958.0
2020-10-05 15:00:00,112.31282814370728,0.6743895048859571,0.5105128551986694,73.168,757.0
2020-10-05 16:00:00,71.23435308796091,0.732562248950647,0.323792514036186,55.758,442.0
2020-10-05 17:00:00,18.22825032362828,0.796689262396341,0.08285568328921945,36.566,104.0
2020-10-05 18:00:00,2.155816003796001,0.8165969711348489,0.009799163653618187,30.608,12.0
2020-10-05 19:00:00,0.0,,0.0,28.59,0.0
2020-10-05 20:00:00,0.0,,0.0,27.53,0.0
2020-10-05 21:00:00,0.0,,0.0,26.49,0.0
2020-10-05 22:00:00,0.0,,0.0,25.84,0.0
2020-10-05 23:00:00,0.0,,0.0,25.12,0.0
2020-10-06 00:00:00,0.0,,0.0,24.34,0.0
2020-10-06 01:00:00,0.0,,0.0,23.56,0.0
2020-10-06 02:00:00,0.0,,0.0,22.73,0.0
2020-10-06 03:00:00,0.0,,0.0,22.08,0.0
2020-10-06 04:00:00,0.0,,0.0,21.29,0.0
2020-10-06 05:00:00,0.0,,0.0,20.58,0.0
2020-10-06 06:00:00,0.0,,0.0,20.15,0.0
2020-10-06 07:00:00,32.22364288848025,0.8182743242376904,0.1464711040385466,30.106,179.0
2020-10-06 08:00:00,73.2044458735286,0.7631822964296142,0.3327474812433118,46.594,436.0
2020-10-06 09:00:00,103.91215677083478,0.714565787173943,0.4723279853219763,61.14399999999999,661.0
2020-10-06 10:00:00,130.62145375302927,0.6633898108330587,0.5937338806955876,76.46000000000001,895.0
2020-10-06 11:00:00,141.0654804180853,0.6361177868780903,0.6412067291731149,84.622,1008.0
2020-10-06 12:00:00,147.88145754466797,0.6183886323687713,0.6721884433848544,89.928,1087.0
2020-10-06 13:00:00,144.78214418684775,0.6214359352169617,0.6581006553947625,89.016,1059.0
2020-10-06 14:00:00,122.86671622450775,0.6570412632326618,0.5584850737477626,78.36,850.0
2020-10-06 15:00:00,39.01755981455377,0.7677599333835846,0.17735254461160804,45.224000000000004,231.0
2020-10-06 16:00:00,24.677428284251413,0.784406493459994,0.11217012856477915,40.242000000000004,143.0
2020-10-06 17:00:00,20.20462670113038,0.7917173472229773,0.09183921227786536,38.054,116.0
2020-10-06 18:00:00,1.7916470076939215,0.814385003497237,0.00814385003497237,31.27,10.0
2020-10-06 19:00:00,0.0,,0.0,29.37,0.0
2020-10-06 20:00:00,0.0,,0.0,28.31,0.0
2020-10-06 21:00:00,0.0,,0.0,27.21,0.0
2020-10-06 22:00:00,0.0,,0.0,26.51,0.0
2020-10-06 23:00:00,0.0,,0.0,25.74,0.0
2020-10-07 00:00:00,0.0,,0.0,24.68,0.0
2020-10-07 01:00:00,0.0,,0.0,23.82,0.0
2020-10-07 02:00:00,0.0,,0.0,23.05,0.0
2020-10-07 03:00:00,0.0,,0.0,22.53,0.0
2020-10-07 04:00:00,0.0,,0.0,21.8,0.0
2020-10-07 05:00:00,0.0,,0.0,21.17,0.0
2020-10-07 06:00:00,0.0,,0.0,20.5,0.0
2020-10-07 07:00:00,27.501420636463898,0.8224109042004755,0.12500645743847227,28.868000000000002,152.0
2020-10-07 08:00:00,73.45137015985381,0.7640042662768235,0.33386986436297184,46.348,437.0
2020-10-07 09:00:00,109.65793704191533,0.7090258440573861,0.49844516837234243,62.80200000000001,703.0
2020-10-07 10:00:00,132.2321982954085,0.6685822545020148,0.6010554467973114,74.906,899.0
2020-10-07 11:00:00,145.67451274426375,0.6360776907879825,0.6621568761102897,84.63400000000001,1041.0
2020-10-07 12:00:00,149.33229981527285,0.6215963195773928,0.678783180978513,88.968,1092.0
2020-10-07 13:00:00,146.71445897093042,0.6209347340906146,0.6668839044133201,89.166,1074.0
2020-10-07 14:00:00,134.58802335337737,0.639920232756644,0.6117637425153517,83.48400000000001,956.0
2020-10-07 15:00:00,115.67438222696663,0.67065388582425,0.5257926464862119,74.286,784.0
2020-10-07 16:00:00,85.81758788085487,0.7144321335402504,0.3900799449129767,61.184,546.0
2020-10-07 17:00:00,16.70080674498425,0.7990816624394378,0.07591275793174658,35.85,95.0
2020-10-07 18:00:00,2.161637956079649,0.8188022560907761,0.009825627073089314,29.948,12.0
2020-10-07 19:00:00,0.0,,0.0,27.7,0.0
2020-10-07 20:00:00,0.0,,0.0,26.56,0.0
2020-10-07 21:00:00,0.0,,0.0,25.69,0.0
2020-10-07 22:00:00,0.0,,0.0,25.03,0.0
2020-10-07 23:00:00,0.0,,0.0,24.2,0.0
2020-10-08 00:00:00,0.0,,0.0,23.53,0.0
2020-10-08 01:00:00,0.0,,0.0,22.81,0.0
2020-10-08 02:00:00,0.0,,0.0,22.21,0.0
2020-10-08 03:00:00,0.0,,0.0,21.6,0.0
2020-10-08 04:00:00,0.0,,0.0,21.12,0.0
2020-10-08 05:00:00,0.0,,0.0,20.63,0.0
2020-10-08 06:00:00,0.0,,0.0,20.09,0.0
2020-10-08 07:00:00,30.34888457155731,0.8211278293170268,0.1379494753252605,29.252000000000002,168.0
2020-10-08 08:00:00,73.74622557960112,0.7635765746490072,0.3352101162709142,46.476,439.0
2020-10-08 09:00:00,109.13366141763296,0.7076492116303525,0.4960620973528771,63.214,701.0
2020-10-08 10:00:00,131.61369672571928,0.663977886821306,0.5982440760259967,76.28399999999999,901.0
2020-10-08 11:00:00,144.58573268753304,0.6337588002434165,0.6572078758524229,85.328,1037.0
2020-10-08 12:00:00,148.91948517342294,0.6193108424412498,0.6769067507882861,89.652,1093.0
2020-10-08 13:00:00,146.03904193690866,0.6203867541924751,0.6638138269859485,89.33,1070.0
2020-10-08 14:00:00,134.0290924111076,0.6399402808016978,0.6092231473232164,83.47800000000001,952.0
2020-10-08 15:00:00,98.36086499058737,0.6953263466038977,0.44709484086630624,66.902,643.0
2020-10-08 16:00:00,82.63477949422331,0.7195644330740448,0.3756126340646514,59.647999999999996,522.0
2020-10-08 17:00:00,16.214125348440582,0.801093149626511,0.073700569765639,35.248000000000005,92.0
2020-10-08 18:00:00,1.6245496262033636,0.820479609193618,0.007384316482742562,29.446,9.0
2020-10-08 19:00:00,0.0,,0.0,27.33,0.0
2020-10-08 20:00:00,0.0,,0.0,26.06,0.0
2020-10-08 21:00:00,0.0,,0.0,25.23,0.0
2020-10-08 22:00:00,0.0,,0.0,25.27,0.0
2020-10-08 23:00:00,0.0,,0.0,24.48,0.0
2020-10-09 00:00:00,0.0,,0.0,23.38,0.0
2020-10-09 01:00:00,0.0,,0.0,23.03,0.0
2020-10-09 02:00:00,0.0,,0.0,22.75,0.0
2020-10-09 03:00:00,0.0,,0.0,22.3,0.0
2020-10-09 04:00:00,0.0,,0.0,22.02,0.0
2020-10-09 05:00:00,0.0,,0.0,21.92,0.0
2020-10-09 06:00:00,0.0,,0.0,21.72,0.0
2020-10-09 07:00:00,5.185142438254888,0.8417439023141052,0.023568829264794946,23.082,28.0
2020-10-09 08:00:00,69.12753557550568,0.768254451828247,0.31421607079775304,45.076,409.0
2020-10-09 09:00:00,105.05285364599794,0.7148397771230126,0.4775129711181725,61.062,668.0
2020-10-09 10:00:00,130.8537467087669,0.6668046611739038,0.5947897577671223,75.438,892.0
2020-10-09 11:00:00,142.5763402538608,0.6384968215578181,0.6480742738811854,83.91,1015.0
2020-10-09 12:00:00,142.11186607682328,0.6314399096988504,0.645963027621924,86.022,1023.0
2020-10-09 13:00:00,136.67299384286918,0.6352156248506654,0.6212408811039508,84.892,978.0
2020-10-09 14:00:00,125.36190500036136,0.6519757905157133,0.5698268409107334,79.876,874.0
2020-10-09 15:00:00,111.68039064328656,0.6732601316812549,0.5076381392876662,73.506,754.0
2020-10-09 16:00:00,75.79506762075502,0.7237878878987302,0.34452303463979556,58.384,476.0
2020-10-09 17:00:00,20.857585113161,0.7900600421651894,0.09480720505982274,38.55,120.0
2020-10-09 18:00:00,1.9681918299356713,0.813302409064327,0.008946326499707597,31.594,11.0
2020-10-09 19:00:00,0.0,,0.0,29.52,0.0
2020-10-09 20:00:00,0.0,,0.0,28.3,0.0
2020-10-09 21:00:00,0.0,,0.0,27.37,0.0
2020-10-09 22:00:00,0.0,,0.0,26.11,0.0
2020-10-09 23:00:00,0.0,,0.0,25.21,0.0
2020-10-10 00:00:00,0.0,,0.0,24.15,0.0
2020-10-10 01:00:00,0.0,,0.0,23.33,0.0
2020-10-10 02:00:00,0.0,,0.0,22.78,0.0
2020-10-10 03:00:00,0.0,,0.0,22.07,0.0
2020-10-10 04:00:00,0.0,,0.0,21.76,0.0
2020-10-10 05:00:00,0.0,,0.0,21.49,0.0
2020-10-10 06:00:00,0.0,,0.0,21.49,0.0
2020-10-10 07:00:00,3.524160034389635,0.843100486696085,0.016018909247225613,22.676,19.0
2020-10-10 08:00:00,66.82979037232614,0.7709943513189449,0.3037717744196643,44.256,394.0
2020-10-10 09:00:00,108.78043210510225,0.7094067569134097,0.49445650956864656,62.688,697.0
2020-10-10 10:00:00,126.31327081110834,0.6778644993619638,0.5741512309595833,72.12800000000001,847.0
2020-10-10 11:00:00,140.02761892079695,0.6461819054951405,0.6364891769127135,81.61000000000001,985.0
2020-10-10 12:00:00,135.31721552595445,0.646769981483388,0.615078252390702,81.434,951.0
2020-10-10 13:00:00,134.36239917934645,0.6449188786567459,0.6107381780879384,81.988,947.0
2020-10-10 14:00:00,125.03852789518407,0.6555443425353049,0.5683569449781094,78.808,867.0
2020-10-10 15:00:00,107.17574621559189,0.6861443419692183,0.48716248279814495,69.65,710.0
2020-10-10 16:00:00,58.25206108091211,0.7500909230094271,0.26478209582232776,50.512,353.0
2020-10-10 17:00:00,13.076719368481662,0.8032382904472765,0.059439633493098464,34.606,74.0
2020-10-10 18:00:00,1.8013502615000012,0.8187955734090914,0.008187955734090915,29.95,10.0
2020-10-10 19:00:00,0.0,,0.0,28.4,0.0
2020-10-10 20:00:00,0.0,,0.0,27.03,0.0
2020-10-10 21:00:00,0.0,,0.0,26.01,0.0
2020-10-10 22:00:00,0.0,,0.0,25.55,0.0
2020-10-10 23:00:00,0.0,,0.0,25.23,0.0
2020-10-11 00:00:00,0.0,,0.0,24.13,0.0
2020-10-11 01:00:00,0.0,,0.0,23.71,0.0
2020-10-11 02:00:00,0.0,,0.0,22.49,0.0
2020-10-11 03:00:00,0.0,,0.0,21.85,0.0
2020-10-11 04:00:00,0.0,,0.0,21.85,0.0
2020-10-11 05:00:00,0.0,,0.0,22.29,0.0
2020-10-11 06:00:00,0.0,,0.0,21.84,0.0
2020-10-11 07:00:00,4.806709659057872,0.840333856478649,0.021848680268444873,23.504,26.0
2020-10-11 08:00:00,74.20151400970218,0.7562323074776006,0.33727960913500993,48.67400000000001,446.0
2020-10-11 09:00:00,108.76908958947892,0.7032787378086055,0.49440495267944967,64.522,703.0
2020-10-11 10:00:00,130.54541111717896,0.6615253426430473,0.5933882323508134,77.018,897.0
2020-10-11 11:00:00,143.86155386275576,0.6305845264432179,0.6539161539216171,86.278,1037.0
2020-10-11 12:00:00,148.28073173688844,0.6172191630739612,0.6740033260767656,90.278,1092.0
2020-10-11 13:00:00,144.4511750206622,0.621776751982878,0.6565962500939191,88.914,1056.0
2020-10-11 14:00:00,134.41597290187576,0.6479127200514594,0.6109816950085262,81.09200000000001,943.0
2020-10-11 15:00:00,0.0,,0.0,29.5,0.0
2020-10-11 16:00:00,57.78747516943689,0.7635765746490074,0.26267034167925857,46.476,344.0
2020-10-11 17:00:00,21.54739824737508,0.8161893275520865,0.09794271930625037,30.73,120.0
2020-10-11 18:00:00,1.847073169586229,0.8395787134482858,0.008395787134482859,23.73,10.0
2020-10-11 19:00:00,0.0,,0.0,22.66,0.0
2020-10-11 20:00:00,0.0,,0.0,21.73,0.0
2020-10-11 21:00:00,0.0,,0.0,21.41,0.0
2020-10-11 22:00:00,0.0,,0.0,22.73,0.0
2020-10-11 23:00:00,0.0,,0.0,21.38,0.0
2020-10-12 00:00:00,0.0,,0.0,21.06,0.0
2020-10-12 01:00:00,0.0,,0.0,22.74,0.0
2020-10-12 02:00:00,0.0,,0.0,22.24,0.0
2020-10-12 03:00:00,0.0,,0.0,20.82,0.0
2020-10-12 04:00:00,0.0,,0.0,20.35,0.0
2020-10-12 05:00:00,0.0,,0.0,19.87,0.0
2020-10-12 06:00:00,0.0,,0.0,19.3,0.0
2020-10-12 07:00:00,29.877531375647308,0.8230724896872538,0.13580696079839685,28.67,165.0
2020-10-12 08:00:00,74.50422906503243,0.7610237902454794,0.33865558665923834,47.239999999999995,445.0
2020-10-12 09:00:00,109.83700618033662,0.7061656562963651,0.4992591190015301,63.658,707.0
2020-10-12 10:00:00,131.21797892303772,0.6649335103022079,0.5964453587410805,75.998,897.0
2020-10-12 11:00:00,142.2111862304784,0.6406486450602685,0.6464144828658109,83.266,1009.0
2020-10-12 12:00:00,148.82009004007935,0.6234607877674041,0.6764549547276334,88.41,1085.0
2020-10-12 13:00:00,135.7160618928935,0.6439365244491057,0.6168911904222432,82.282,958.0
2020-10-12 14:00:00,113.14071563920193,0.67757046136784,0.5142759801781905,72.21600000000001,759.0
2020-10-12 15:00:00,81.21357625342606,0.7210012096362398,0.3691526193337548,59.218,512.0
2020-10-12 16:00:00,72.93570102765946,0.7334644109780718,0.33152591376208845,55.488,452.0
2020-10-12 17:00:00,16.705695126636556,0.7993155562983999,0.07593497784834798,35.78,95.0
2020-10-12 18:00:00,1.800247619022038,0.8182943722827445,0.008182943722827445,30.099999999999998,10.0
2020-10-12 19:00:00,0.0,,0.0,28.32,0.0
2020-10-12 20:00:00,0.0,,0.0,26.57,0.0
2020-10-12 21:00:00,0.0,,0.0,25.9,0.0
2020-10-12 22:00:00,0.0,,0.0,26.26,0.0
2020-10-12 23:00:00,0.0,,0.0,25.72,0.0
2020-10-13 00:00:00,0.0,,0.0,25.03,0.0
2020-10-13 01:00:00,0.0,,0.0,24.25,0.0
2020-10-13 02:00:00,0.0,,0.0,23.68,0.0
2020-10-13 03:00:00,0.0,,0.0,22.83,0.0
2020-10-13 04:00:00,0.0,,0.0,22.2,0.0
2020-10-13 05:00:00,0.0,,0.0,21.32,0.0
2020-10-13 06:00:00,0.0,,0.0,20.58,0.0
2020-10-13 07:00:00,26.94351441660366,0.821949799164236,0.12247052007547117,29.006,149.0
2020-10-13 08:00:00,68.68119913213572,0.7670448864433294,0.3121872687824351,45.438,407.0
2020-10-13 09:00:00,97.54720452343837,0.7221439482043112,0.44339638419744715,58.876,614.0
2020-10-13 10:00:00,126.79700153638098,0.6709546065000581,0.5763500069835499,74.196,859.0
2020-10-13 11:00:00,138.6807381935844,0.6458678194559632,0.63036699178902,81.704,976.0
2020-10-13 12:00:00,141.64581732632726,0.6337053387899394,0.6438446242105784,85.34400000000001,1016.0
2020-10-13 13:00:00,140.92741193756464,0.6311124582963038,0.6405791451707483,86.11999999999999,1015.0
2020-10-13 14:00:00,124.16140226738342,0.6600818833991676,0.5643700103062883,77.45,855.0
2020-10-13 15:00:00,109.31919792173498,0.6825624245862574,0.49690544509879536,70.72200000000001,728.0
2020-10-13 16:00:00,81.0717881922797,0.7225649571504429,0.3685081281467259,58.75,510.0
2020-10-13 17:00:00,18.08205316276003,0.7979723372797894,0.08219115073981832,36.182,103.0
2020-10-13 18:00:00,0.5403786150305294,0.8187554773189839,0.002456266431956952,29.962,3.0
2020-10-13 19:00:00,0.0,,0.0,28.65,0.0
2020-10-13 20:00:00,0.0,,0.0,27.67,0.0
2020-10-13 21:00:00,0.0,,0.0,26.75,0.0
2020-10-13 22:00:00,0.0,,0.0,26.44,0.0
2020-10-13 23:00:00,0.0,,0.0,25.56,0.0
2020-10-14 00:00:00,0.0,,0.0,24.23,0.0
2020-10-14 01:00:00,0.0,,0.0,23.22,0.0
2020-10-14 02:00:00,0.0,,0.0,22.49,0.0
2020-10-14 03:00:00,0.0,,0.0,21.8,0.0
2020-10-14 04:00:00,0.0,,0.0,21.32,0.0
2020-10-14 05:00:00,0.0,,0.0,20.87,0.0
2020-10-14 06:00:00,0.0,,0.0,20.35,0.0
2020-10-14 07:00:00,12.164775231606878,0.8377944374384902,0.05529443287094036,24.264,66.0
2020-10-14 08:00:00,36.83328240311658,0.8088116469722568,0.16742401092325718,32.938,207.0
2020-10-14 09:00:00,36.54112625215532,0.8023962725550137,0.16609602841888782,34.858000000000004,207.0
2020-10-14 10:00:00,85.33956590323812,0.7388707004609362,0.3879071177419915,53.870000000000005,525.0
2020-10-14 11:00:00,119.29584972494153,0.6855295352542324,0.5422538623860979,69.834,791.0
2020-10-14 12:00:00,133.11352572614516,0.6583911649329566,0.605061480573387,77.95599999999999,919.0
2020-10-14 13:00:00,134.09477314804494,0.6532922788075852,0.609521696127477,79.482,933.0
2020-10-14 14:00:00,115.9084276491492,0.6780649798125027,0.5268564893143146,72.06800000000001,777.0
2020-10-14 15:00:00,107.6506910856001,0.6891849621357241,0.4893213231163641,68.74000000000001,710.0
2020-10-14 16:00:00,75.73470897151127,0.7340057081945267,0.34424867714323304,55.32600000000001,469.0
2020-10-14 17:00:00,22.525474469508225,0.7999103149683319,0.10238852031594647,35.602000000000004,128.0
2020-10-14 18:00:00,0.54551692897784,0.8265408014815757,0.002479622404444727,27.631999999999998,3.0
2020-10-14 19:00:00,0.0,,0.0,26.57,0.0
2020-10-14 20:00:00,0.0,,0.0,25.82,0.0
2020-10-14 21:00:00,0.0,,0.0,25.25,0.0
2020-10-14 22:00:00,0.0,,0.0,24.94,0.0
2020-10-14 23:00:00,0.0,,0.0,24.24,0.0
2020-10-15 00:00:00,0.0,,0.0,23.67,0.0
2020-10-15 01:00:00,0.0,,0.0,23.41,0.0
2020-10-15 02:00:00,0.0,,0.0,22.77,0.0
2020-10-15 03:00:00,0.0,,0.0,22.11,0.0
2020-10-15 04:00:00,0.0,,0.0,21.53,0.0
2020-10-15 05:00:00,0.0,,0.0,21.13,0.0
2020-10-15 06:00:00,0.0,,0.0,20.83,0.0
2020-10-15 07:00:00,7.588853053756713,0.841336258731343,0.03449478660798506,23.203999999999997,41.0
2020-10-15 08:00:00,75.59033631639656,0.7618457600926886,0.34359243780180254,46.994,451.0
2020-10-15 09:00:00,107.87729587634142,0.7116855513678678,0.490351344892461,62.006,689.0
2020-10-15 10:00:00,127.06132552100844,0.6770826256048622,0.5775514796409474,72.36200000000001,853.0
2020-10-15 11:00:00,140.95916804092997,0.6439432071307901,0.6407234910951363,82.28,995.0
2020-10-15 12:00:00,148.87946660242272,0.6254388615460541,0.6767248481928305,87.81800000000001,1082.0
2020-10-15 13:00:00,145.9881704235453,0.6283926068506599,0.6635825928342969,86.934,1056.0
2020-10-15 14:00:00,133.179234396692,0.6453733010113006,0.6053601563486001,81.852,938.0
2020-10-15 15:00:00,112.24300147105276,0.6775504133227862,0.5101954612320581,72.22200000000001,753.0
2020-10-15 16:00:00,75.79441191602811,0.728372207534385,0.34452005416376413,57.012,473.0
2020-10-15 17:00:00,13.413495785051186,0.8022425708762672,0.0609704353865963,34.904,76.0
2020-10-15 18:00:00,1.4398334881049168,0.8180872091505209,0.006544697673204167,30.162,8.0
2020-10-15 19:00:00,0.0,,0.0,28.15,0.0
2020-10-15 20:00:00,0.0,,0.0,26.98,0.0
2020-10-15 21:00:00,0.0,,0.0,26.03,0.0
2020-10-15 22:00:00,0.0,,0.0,25.71,0.0
2020-10-15 23:00:00,0.0,,0.0,24.9,0.0
2020-10-16 00:00:00,0.0,,0.0,24.0,0.0
2020-10-16 01:00:00,0.0,,0.0,23.0,0.0
2020-10-16 02:00:00,0.0,,0.0,22.19,0.0
2020-10-16 03:00:00,0.0,,0.0,21.43,0.0
2020-10-16 04:00:00,0.0,,0.0,21.31,0.0
2020-10-16 05:00:00,0.0,,0.0,21.1,0.0
2020-10-16 06:00:00,0.0,,0.0,20.66,0.0
2020-10-16 07:00:00,4.64763804461692,0.8450250990212581,0.021125627475531452,22.1,25.0
2020-10-16 08:00:00,32.37771879740105,0.8131019286137884,0.14717144907909568,31.654,181.0
2020-10-16 09:00:00,69.69501714264456,0.7633627288350993,0.31679553246656617,46.540000000000006,415.0
2020-10-16 10:00:00,105.77150602667565,0.7133228083806019,0.4807795728485257,61.516000000000005,674.0
2020-10-16 11:00:00,121.798052777145,0.6818072815558945,0.5536275126233864,70.94800000000001,812.0
2020-10-16 12:00:00,144.85305144913067,0.6367726896831839,0.6584229611324122,84.426,1034.0
2020-10-16 13:00:00,143.7212462829098,0.6324088985431215,0.6532783921950445,85.732,1033.0
2020-10-16 14:00:00,102.21813772813974,0.694511059438373,0.4646278987642715,67.146,669.0
2020-10-16 15:00:00,26.386310947549372,0.7890643225941798,0.11993777703431532,38.848,152.0
2020-10-16 16:00:00,24.84869806487858,0.7954128701945768,0.11294862756762991,36.948,142.0
2020-10-16 17:00:00,21.88772958329356,0.8023361284198518,0.09948967992406163,34.876,124.0
2020-10-16 18:00:00,0.18205068368171573,0.8275031076441625,0.0008275031076441624,27.343999999999998,1.0
2020-10-16 19:00:00,0.0,,0.0,26.24,0.0
2020-10-16 20:00:00,0.0,,0.0,25.59,0.0
2020-10-16 21:00:00,0.0,,0.0,25.03,0.0
2020-10-16 22:00:00,0.0,,0.0,25.42,0.0
2020-10-16 23:00:00,0.0,,0.0,25.0,0.0
2020-10-17 00:00:00,0.0,,0.0,24.0,0.0
2020-10-17 01:00:00,0.0,,0.0,22.95,0.0
2020-10-17 02:00:00,0.0,,0.0,22.11,0.0
2020-10-17 03:00:00,0.0,,0.0,21.42,0.0
2020-10-17 04:00:00,0.0,,0.0,20.86,0.0
2020-10-17 05:00:00,0.0,,0.0,20.46,0.0
2020-10-17 06:00:00,0.0,,0.0,20.13,0.0
2020-10-17 07:00:00,24.710905980072358,0.8258992640398515,0.1123222999094198,27.824,136.0
2020-10-17 08:00:00,64.77027475198555,0.7768082843845713,0.2944103397817525,42.516000000000005,379.0
2020-10-17 09:00:00,107.32173902005425,0.7152875167958829,0.48782608645479203,60.928000000000004,682.0
2020-10-17 10:00:00,128.13221189560676,0.6748773406489348,0.5824191449800307,73.022,863.0
2020-10-17 11:00:00,142.08489544181228,0.6445513311640912,0.6458404338264194,82.09800000000001,1002.0
2020-10-17 12:00:00,144.2216666047289,0.6333845700690773,0.655553030021495,85.44,1035.0
2020-10-17 13:00:00,142.26784000099616,0.6333712047057081,0.646672000004528,85.444,1021.0
2020-10-17 14:00:00,115.14178679764053,0.6753183976401205,0.5233717581710934,72.89,775.0
2020-10-17 15:00:00,107.26711558188588,0.6857634291131945,0.48757779809948126,69.764,711.0
2020-10-17 16:00:00,18.87169954692894,0.7942634489448207,0.08578045248604065,37.292,108.0
2020-10-17 17:00:00,16.894670405079886,0.7999370456950703,0.07679395638672676,35.594,96.0
2020-10-17 18:00:00,1.2635283068283774,0.8204729265119334,0.005743310485583533,29.448,7.0
2020-10-17 19:00:00,0.0,,0.0,27.55,0.0
2020-10-17 20:00:00,0.0,,0.0,26.33,0.0
2020-10-17 21:00:00,0.0,,0.0,25.16,0.0
2020-10-17 22:00:00,0.0,,0.0,24.39,0.0
2020-10-17 23:00:00,0.0,,0.0,23.72,0.0
2020-10-18 00:00:00,0.0,,0.0,23.02,0.0
2020-10-18 01:00:00,0.0,,0.0,22.32,0.0
2020-10-18 02:00:00,0.0,,0.0,21.76,0.0
2020-10-18 03:00:00,0.0,,0.0,21.48,0.0
2020-10-18 04:00:00,0.0,,0.0,21.07,0.0
2020-10-18 05:00:00,0.0,,0.0,20.8,0.0
2020-10-18 06:00:00,0.0,,0.0,20.55,0.0
2020-10-18 07:00:00,24.517696554513652,0.8255116685021432,0.11144407524778932,27.939999999999998,135.0
2020-10-18 08:00:00,74.62858949426708,0.7640109489585081,0.3392208613375776,46.346000000000004,444.0
2020-10-18 09:00:00,100.11985319827397,0.7235138979496601,0.45509024181033625,58.466,629.0
2020-10-18 10:00:00,124.65816034598573,0.6843333352326841,0.5666280015726625,70.19200000000001,828.0
2020-10-18 11:00:00,136.57803868323688,0.6569410230073924,0.6208092667419859,78.39,945.0
2020-10-18 12:00:00,131.3317583950538,0.6588990487409885,0.5969625381593355,77.804,906.0
